temperature,humidity,wind_speed,precipitation,dateTime,DELHI,BRPL,BYPL,NDPL,NDMC,MES
32.1755,24.0,9.4004135,0.0,2023-04-21 12:00:00,4548.14,1843.84,969.81,1409.19,253.48,28.46
28.9505,34.5,16.220293,0.05,2023-04-21 14:00:00,4401.25,1811.66,919.39,1370.83,236.0,27.07
26.9505,39.0,33.09074,0.0,2023-04-21 16:00:00,4674.97,1904.97,978.8,1469.76,248.97,25.02
25.650501,39.5,34.89593,0.0,2023-04-21 18:00:00,4394.36,1797.63,962.86,1373.31,199.83,22.87
24.3755,42.5,22.54673,0.05,2023-04-21 20:00:00,4219.0,1799.94,871.91,1309.56,172.89,23.52
23.4505,45.5,17.062899,0.0,2023-04-21 22:00:00,4182.63,1840.53,849.34,1278.3,155.28,22.87
23.8255,45.0,11.005663,0.0,2023-04-22 00:00:00,4309.54,1884.27,916.75,1309.89,134.55,20.47
27.800499,34.5,2.7162647,0.0,2023-04-22 02:00:00,3810.56,1652.92,807.61,1169.53,124.92,19.32
32.5005,26.0,2.9079888,0.0,2023-04-22 04:00:00,3441.37,1498.14,718.25,1055.81,118.82,18.0
34.900497,20.5,5.656166,0.0,2023-04-22 06:00:00,3351.59,1463.89,703.73,1017.01,116.49,19.09
35.0505,17.0,15.402073,0.1,2023-04-22 08:00:00,3254.97,1387.1,706.96,985.83,123.1,19.11
33.775497,18.0,17.838015,0.05,2023-04-22 10:00:00,3600.03,1537.99,763.24,1104.2,133.28,18.46
31.800499,21.5,17.821552,0.0,2023-04-22 12:00:00,3909.25,1668.57,843.48,1178.98,162.35,18.46
27.675499,33.0,26.094713,0.3,2023-04-22 14:00:00,3912.16,1656.15,862.1,1172.56,163.61,17.37
26.150501,34.0,35.007744,0.0,2023-04-22 16:00:00,4056.32,1739.28,886.86,1213.49,158.84,18.2
24.3255,38.5,37.21413,0.0,2023-04-22 18:00:00,3888.34,1685.73,858.52,1142.03,145.91,20.18
22.9505,43.0,26.464436,0.0,2023-04-22 20:00:00,3882.5,1747.85,801.81,1120.56,152.63,22.04
22.275501,46.0,24.894276,0.05,2023-04-22 22:00:00,3739.6,1678.13,781.26,1087.08,138.29,20.73
22.900501,44.0,14.736671,0.05,2023-04-23 00:00:00,3934.1,1737.6,859.61,1144.94,130.99,19.45
27.2005,31.5,13.42601,0.0,2023-04-23 02:00:00,3498.51,1542.08,761.8,1021.92,121.37,18.23
30.3255,24.0,9.958893,0.0,2023-04-23 04:00:00,3204.02,1415.95,682.27,942.4,115.34,17.65
31.1255,22.0,10.98594,0.0,2023-04-23 06:00:00,3143.13,1393.83,665.88,927.66,106.53,18.0
31.675499,19.5,10.257477,0.0,2023-04-23 08:00:00,3086.24,1319.92,683.0,925.97,109.77,18.05
31.400501,21.0,6.0853963,0.0,2023-04-23 10:00:00,3319.49,1378.49,694.77,1081.56,117.64,18.37
29.8755,28.0,3.0689776,0.0,2023-04-23 12:00:00,3414.84,1361.15,747.56,1138.85,118.11,15.5
28.5005,36.5,5.1611753,0.0,2023-04-23 14:00:00,3375.6,1368.02,732.65,1104.0,122.31,16.18
25.8505,40.0,12.401144,0.0,2023-04-23 16:00:00,3279.54,1296.18,729.06,1089.68,123.85,14.68
23.8255,46.0,18.139322,0.0,2023-04-23 18:00:00,3423.6,1402.57,763.64,1076.44,125.72,18.29
22.8255,51.5,17.805294,0.0,2023-04-23 20:00:00,3527.18,1487.78,749.49,1101.07,134.05,20.83
21.8505,55.0,18.81985,0.0,2023-04-23 22:00:00,3445.53,1515.97,720.86,1033.08,123.67,19.77
22.050499,53.0,17.482002,0.0,2023-04-24 00:00:00,3457.74,1476.35,758.14,1054.09,118.84,17.06
25.7005,41.0,14.791344,0.0,2023-04-24 02:00:00,3140.8,1344.65,682.65,957.1,107.73,16.18
30.2005,28.5,18.475677,0.0,2023-04-24 04:00:00,2912.75,1250.56,624.08,891.09,103.46,15.62
31.9005,26.0,18.854805,0.0,2023-04-24 06:00:00,3102.63,1353.26,647.88,943.9,106.38,21.8
31.175499,27.5,17.25224,0.05,2023-04-24 08:00:00,3213.07,1330.74,703.33,988.49,137.9,22.81
30.8505,27.5,10.580988,0.0,2023-04-24 10:00:00,3763.72,1536.38,738.51,1220.72,208.46,24.84
28.4755,34.0,20.731068,0.0,2023-04-24 12:00:00,4020.92,1595.03,825.65,1323.21,223.09,26.91
25.775501,40.5,29.348854,0.0,2023-04-24 14:00:00,3867.86,1553.77,788.02,1241.88,221.92,24.79
24.0505,47.0,29.63234,0.0,2023-04-24 16:00:00,4085.7,1659.43,816.05,1317.62,228.2,25.45
22.9505,54.0,29.69711,0.0,2023-04-24 18:00:00,3951.95,1659.79,816.63,1240.55,185.57,21.72
21.925499,62.0,26.109928,0.0,2023-04-24 20:00:00,3804.32,1630.21,751.59,1209.28,152.01,23.15
20.9505,67.5,21.945446,0.0,2023-04-24 22:00:00,3603.64,1591.41,727.98,1092.83,132.37,21.17
21.4005,66.0,19.15773,0.0,2023-04-25 00:00:00,3551.34,1529.51,749.81,1097.79,121.8,18.72
25.4755,52.0,12.400171,0.0,2023-04-25 02:00:00,3179.45,1351.34,667.09,1003.52,109.41,17.89
29.550499,38.0,11.435359,0.0,2023-04-25 04:00:00,2934.72,1256.62,601.71,926.26,105.29,17.24
32.2255,29.5,6.694138,0.0,2023-04-25 06:00:00,3142.63,1362.21,642.64,975.36,108.29,23.64
33.500496,24.5,4.076435,0.0,2023-04-25 08:00:00,3225.01,1344.21,674.79,1002.35,145.84,24.44
33.1005,25.5,8.0289955,0.0,2023-04-25 10:00:00,3815.62,1562.52,723.66,1254.8,212.65,26.97
30.525501,32.5,12.820791,0.0,2023-04-25 12:00:00,4046.57,1596.86,805.11,1353.86,222.58,26.09
27.425499,43.0,18.686335,0.0,2023-04-25 14:00:00,3915.85,1533.87,800.93,1304.1,216.89,24.98
25.6755,50.5,14.945639,0.0,2023-04-25 16:00:00,4170.98,1664.99,839.83,1376.65,220.92,25.82
24.0755,57.0,14.762093,0.0,2023-04-25 18:00:00,4004.35,1643.36,828.22,1278.33,192.95,24.29
22.9505,60.5,17.074572,0.0,2023-04-25 20:00:00,3931.89,1635.4,802.75,1272.42,160.28,23.96
22.6255,61.5,14.788687,0.0,2023-04-25 22:00:00,3785.02,1661.73,778.24,1149.34,138.15,22.25
23.425499,59.5,15.901203,0.0,2023-04-26 00:00:00,3742.93,1606.45,781.46,1165.54,129.13,19.2
28.5755,42.5,10.457954,0.0,2023-04-26 02:00:00,3340.66,1433.09,697.11,1045.08,115.07,18.53
32.750496,29.5,3.8717422,0.0,2023-04-26 04:00:00,3081.61,1329.55,628.86,965.95,110.34,17.67
34.775497,23.5,4.331075,0.0,2023-04-26 06:00:00,3263.91,1420.33,657.22,1019.83,111.08,24.29
34.9505,21.0,4.7271166,0.0,2023-04-26 08:00:00,3358.28,1430.54,672.91,1040.95,151.84,25.57
34.1255,22.5,4.8047743,0.0,2023-04-26 10:00:00,4017.09,1664.39,744.67,1313.6,227.9,29.27
32.2255,35.5,2.1695204,0.0,2023-04-26 12:00:00,4292.94,1714.49,923.28,1353.36,233.79,28.29
29.175499,37.0,14.703918,0.0,2023-04-26 14:00:00,4187.61,1688.07,898.6,1300.56,235.06,26.5
26.900501,48.0,21.471376,0.0,2023-04-26 16:00:00,4445.21,1819.63,927.25,1374.04,250.37,26.65
25.7005,53.0,18.347525,0.0,2023-04-26 18:00:00,4261.95,1750.31,931.51,1312.41,197.6,24.38
24.7255,56.5,18.790333,0.0,2023-04-26 20:00:00,4151.87,1761.31,913.26,1261.03,158.14,25.27
23.4505,60.5,15.753571,0.0,2023-04-26 22:00:00,4047.93,1756.48,858.25,1226.34,140.53,23.32
23.925499,59.0,20.829647,0.0,2023-04-27 00:00:00,4018.47,1732.38,868.88,1225.75,127.97,20.78
29.1005,43.0,13.433841,0.0,2023-04-27 02:00:00,3572.74,1526.82,773.75,1102.59,115.93,19.7
33.775497,30.0,8.96974,0.0,2023-04-27 04:00:00,3292.27,1410.64,693.83,1025.65,110.93,19.08
35.4255,23.5,4.7616525,0.05,2023-04-27 06:00:00,3340.09,1452.18,698.61,1023.73,108.75,24.86
36.1005,21.5,10.685461,0.05,2023-04-27 08:00:00,3396.29,1428.39,735.28,1021.65,152.57,25.4
31.6255,33.5,26.813263,0.35,2023-04-27 10:00:00,3945.52,1621.52,786.41,1238.27,231.52,30.28
30.1005,37.0,27.705574,0.0,2023-04-27 12:00:00,4116.16,1665.42,830.42,1304.25,246.07,29.46
26.800499,53.5,21.921627,0.0,2023-04-27 14:00:00,4315.48,1726.92,938.31,1345.38,244.73,28.44
26.050499,55.0,13.262852,0.0,2023-04-27 16:00:00,4625.9,1876.62,954.63,1472.1,250.01,29.42
25.2005,55.0,19.439814,0.0,2023-04-27 18:00:00,4420.48,1812.83,957.25,1383.89,198.54,26.11
24.425499,55.5,20.621494,0.0,2023-04-27 20:00:00,4030.79,1694.31,859.99,1256.43,157.66,25.49
23.1755,61.0,14.010286,0.0,2023-04-27 22:00:00,3788.0,1659.97,784.44,1149.64,136.2,22.45
23.3255,62.0,12.578524,0.0,2023-04-28 00:00:00,3882.41,1687.95,814.92,1196.59,126.55,20.23
27.300499,47.5,8.409761,0.0,2023-04-28 02:00:00,3491.99,1509.74,732.68,1082.16,115.87,19.21
30.7505,38.0,7.7549314,0.0,2023-04-28 04:00:00,3232.01,1411.54,671.69,1000.59,98.5,19.01
33.025497,31.5,6.0490565,0.0,2023-04-28 06:00:00,3312.99,1407.9,694.56,1041.92,112.05,24.81
32.4255,31.0,7.2569675,0.1,2023-04-28 08:00:00,3458.7,1445.06,746.99,1044.53,161.76,25.92
32.625496,30.5,4.77922,0.0,2023-04-28 10:00:00,4115.21,1663.02,842.75,1312.11,229.19,29.42
31.0755,36.0,5.4953933,0.0,2023-04-28 12:00:00,4325.04,1746.05,911.25,1361.22,235.88,29.64
28.7005,46.5,4.6762657,0.0,2023-04-28 14:00:00,4116.97,1651.88,871.4,1285.34,234.29,27.21
27.525501,49.0,7.529883,0.0,2023-04-28 16:00:00,4333.37,1728.51,939.0,1367.83,232.55,24.17
26.4755,50.0,15.004929,0.0,2023-04-28 18:00:00,4273.59,1759.94,934.61,1331.34,189.73,25.11
25.9755,50.5,17.326588,0.0,2023-04-28 20:00:00,4157.95,1767.6,899.59,1279.05,155.89,21.6
25.2755,55.0,9.821886,0.0,2023-04-28 22:00:00,3956.97,1733.25,820.46,1191.36,147.29,23.41
24.400501,60.0,5.7251034,0.0,2023-04-29 00:00:00,3973.89,1703.69,859.63,1225.16,128.81,20.71
28.050499,48.0,8.831949,0.0,2023-04-29 02:00:00,3568.45,1534.2,763.95,1100.41,116.14,19.58
30.5755,39.0,9.531748,0.0,2023-04-29 04:00:00,3274.2,1414.74,688.01,1010.1,111.17,19.09
31.850498,35.0,10.386814,0.0,2023-04-29 06:00:00,3325.06,1435.68,709.39,1015.79,110.15,22.51
32.500496,32.0,11.349258,0.0,2023-04-29 08:00:00,3354.39,1416.79,744.34,1001.46,135.67,20.82
31.150501,35.5,13.638294,0.05,2023-04-29 10:00:00,3787.58,1599.6,830.58,1135.4,166.54,23.12
28.8505,44.5,10.538957,0.0,2023-04-29 12:00:00,3990.43,1647.81,906.27,1194.33,183.91,22.79
27.2255,54.0,8.132078,0.0,2023-04-29 14:00:00,3971.39,1695.31,899.61,1137.5,173.53,21.92
26.1505,57.0,11.805939,0.8,2023-04-29 16:00:00,3996.92,1661.33,907.12,1191.37,180.84,20.45
25.2255,59.5,4.982808,0.0,2023-04-29 18:00:00,3914.76,1630.41,932.0,1129.5,163.07,22.27
24.0755,65.0,12.503653,0.0,2023-04-29 20:00:00,3872.35,1681.88,882.05,1102.5,145.49,24.28
23.8505,61.5,10.694487,0.0,2023-04-30 00:00:00,3792.65,1659.43,840.72,1109.87,127.18,20.1
26.900501,48.5,6.028061,0.0,2023-04-30 02:00:00,3394.19,1484.64,733.66,1007.17,114.73,19.47
28.650501,45.0,8.705741,0.0,2023-04-30 04:00:00,3131.32,1378.4,665.38,930.99,108.16,18.73
28.7505,45.5,5.438285,0.05,2023-04-30 06:00:00,3108.26,1365.9,674.42,911.22,104.73,20.13
28.8255,45.0,7.3439584,0.0,2023-04-30 08:00:00,3183.1,1345.12,714.79,958.43,115.8,20.05
27.300499,53.5,4.154897,0.0,2023-04-30 10:00:00,3458.89,1381.61,767.18,1129.16,124.45,20.84
25.675499,63.5,2.1712062,0.1,2023-04-30 12:00:00,3656.84,1478.88,823.66,1164.58,128.08,19.58
24.275501,71.0,10.086559,0.0,2023-04-30 14:00:00,3433.46,1393.46,755.26,1105.93,127.2,18.27
22.9755,77.0,12.999243,0.0,2023-04-30 16:00:00,3433.02,1369.89,767.66,1113.37,135.96,16.99
22.1255,78.0,13.558956,0.0,2023-04-30 18:00:00,3486.66,1425.69,793.77,1086.16,127.25,20.37
21.275501,83.0,14.450153,0.75,2023-04-30 20:00:00,3534.55,1487.21,765.01,1089.52,133.98,22.89
21.025501,85.0,12.81546,0.79999995,2023-04-30 22:00:00,3318.88,1465.54,676.0,992.73,123.63,20.83
21.3005,84.0,11.332491,0.0,2023-05-01 00:00:00,3214.54,1399.11,675.2,976.95,113.06,18.08
22.0755,81.0,9.718205,0.9,2023-05-01 02:00:00,2901.16,1252.8,602.1,898.64,102.87,17.34
23.7505,74.5,7.2294655,0.25,2023-05-01 04:00:00,2712.17,1177.12,551.95,841.61,98.53,17.2
24.9505,68.0,7.8421,0.2,2023-05-01 06:00:00,3024.19,1326.82,618.37,919.64,104.55,23.69
24.6255,73.5,13.062718,2.15,2023-05-01 08:00:00,3167.94,1352.56,681.64,936.97,143.84,24.7
23.175499,81.0,14.929798,2.8,2023-05-01 10:00:00,3586.48,1477.1,723.35,1126.57,206.49,26.52
22.150501,83.0,16.532595,0.05,2023-05-01 12:00:00,3605.71,1463.94,749.23,1121.5,210.91,24.88
21.3505,87.5,13.955879,0.0,2023-05-01 14:00:00,3249.11,1333.76,660.4,1020.69,182.02,21.14
21.1005,88.5,12.355238,0.0,2023-05-01 16:00:00,3308.7,1353.32,658.66,1062.31,183.85,19.18
21.025501,90.0,13.52844,0.0,2023-05-01 18:00:00,3385.69,1436.88,705.41,1036.34,165.3,20.96
20.650501,92.5,13.285673,0.5,2023-05-01 20:00:00,3256.16,1387.71,657.53,1017.19,145.06,21.16
20.3505,93.0,11.641462,0.65,2023-05-01 22:00:00,2873.79,1270.2,586.55,849.26,119.43,18.01
20.525501,92.0,9.542902,1.0,2023-05-02 00:00:00,2608.85,1115.78,536.03,812.35,104.63,15.25
21.650501,85.5,7.312538,0.9,2023-05-02 02:00:00,2364.4,1015.48,477.09,740.64,93.63,14.83
23.8505,74.5,8.518038,0.1,2023-05-02 04:00:00,2286.58,995.12,453.2,707.98,93.04,14.9
25.9505,65.5,9.007196,0.0,2023-05-02 06:00:00,2763.35,1219.86,553.48,841.66,96.6,23.09
25.650501,67.5,9.838554,0.3,2023-05-02 08:00:00,3027.87,1277.37,639.56,925.58,134.92,23.44
25.2005,70.5,12.556779,0.0,2023-05-02 10:00:00,3575.09,1465.71,691.46,1180.79,185.77,23.86
24.0005,77.0,15.712138,0.0,2023-05-02 12:00:00,3684.98,1478.38,743.46,1218.1,184.83,21.72
22.7255,85.0,16.3983,0.0,2023-05-02 14:00:00,3468.32,1406.73,702.96,1111.46,193.19,21.55
22.025501,89.5,16.755466,0.0,2023-05-02 16:00:00,3478.54,1396.17,697.96,1134.3,200.52,20.41
21.650501,90.5,15.46986,0.0,2023-05-02 18:00:00,3541.89,1408.97,742.28,1143.73,172.87,21.09
21.150501,92.5,15.230024,0.0,2023-05-02 20:00:00,3460.27,1469.19,698.99,1091.34,143.05,21.8
20.9505,93.0,16.538033,0.0,2023-05-02 22:00:00,2991.56,1281.08,617.14,925.32,119.73,18.54
21.7255,89.0,16.160107,0.0,2023-05-03 00:00:00,2712.88,1155.41,548.45,861.93,104.21,15.4
24.400501,76.5,12.888851,0.45,2023-05-03 02:00:00,2456.62,1044.6,487.94,783.51,102.14,14.98
25.6005,72.5,8.831916,1.6999999,2023-05-03 04:00:00,2362.83,1015.39,459.67,751.33,97.62,15.16
28.2255,60.0,5.0624127,0.0,2023-05-03 06:00:00,2832.49,1237.5,566.77,874.15,101.14,22.69
28.7005,57.0,7.384399,0.1,2023-05-03 08:00:00,3116.05,1312.46,665.74,942.34,136.93,23.73
26.675499,67.0,8.559045,0.0,2023-05-03 10:00:00,3690.04,1509.94,750.2,1175.01,197.86,25.17
23.1255,83.5,12.589796,2.15,2023-05-03 12:00:00,3947.28,1582.66,838.82,1252.99,208.12,25.97
22.5255,88.0,2.4505608,0.0,2023-05-03 14:00:00,3454.57,1373.17,766.6,1075.09,183.43,20.97
21.7255,91.5,4.9787426,0.0,2023-05-03 16:00:00,3297.66,1359.2,699.17,1008.13,179.93,19.89
21.275501,93.0,10.973536,0.0,2023-05-03 18:00:00,3352.9,1349.23,761.27,1030.85,156.66,20.69
21.3005,94.5,14.090106,0.0,2023-05-03 20:00:00,3246.36,1376.14,705.78,975.72,136.79,21.73
20.8755,95.0,12.646351,0.0,2023-05-03 22:00:00,2781.63,1191.18,584.21,838.9,119.66,18.38
21.1505,91.5,10.786648,0.0,2023-05-04 00:00:00,2442.7,1036.61,503.09,765.4,97.82,14.7
24.0755,74.5,5.7968464,0.0,2023-05-04 02:00:00,2199.01,939.14,439.91,693.4,90.24,14.42
27.275501,56.0,3.662191,0.0,2023-05-04 04:00:00,2140.71,923.41,421.69,672.87,87.14,14.65
29.4755,46.0,3.5513299,0.0,2023-05-04 06:00:00,2660.29,1163.97,538.49,813.86,93.26,23.39
30.7755,40.0,4.589669,0.0,2023-05-04 08:00:00,3016.21,1293.16,647.63,894.31,129.39,24.17
30.6255,40.5,4.5388813,0.0,2023-05-04 10:00:00,3444.5,1398.52,689.58,1122.11,178.89,23.55
28.650501,51.5,8.5515995,0.0,2023-05-04 12:00:00,3609.14,1431.29,769.5,1163.48,187.77,22.45
26.2755,62.5,13.356386,0.0,2023-05-04 14:00:00,3436.58,1335.6,755.95,1099.14,193.97,21.54
24.6255,69.0,13.541174,0.0,2023-05-04 16:00:00,3575.86,1427.46,748.03,1159.63,185.97,21.78
23.2505,75.0,13.120751,0.0,2023-05-04 18:00:00,3622.42,1468.72,780.47,1142.44,168.26,21.34
22.3505,78.5,14.410492,0.0,2023-05-04 20:00:00,3579.05,1503.32,767.53,1105.69,147.87,22.46
22.050499,77.5,11.4841,0.0,2023-05-04 22:00:00,3107.86,1332.38,660.65,946.69,123.43,19.55
23.025501,75.0,6.175184,0.0,2023-05-05 00:00:00,2844.24,1204.57,605.37,890.46,100.1,16.31
27.525501,55.0,5.9675303,0.0,2023-05-05 02:00:00,2573.25,1084.9,534.61,816.42,96.71,16.13
30.8255,43.0,3.736815,0.0,2023-05-05 04:00:00,2450.3,1052.49,496.46,771.38,90.69,15.95
32.375496,38.5,5.2358418,0.0,2023-05-05 06:00:00,2687.35,1156.96,551.16,840.87,92.38,19.15
32.4505,37.0,11.722461,0.0,2023-05-05 08:00:00,3073.33,1289.97,666.08,942.39,122.75,19.12
32.0755,35.5,12.008149,0.05,2023-05-05 10:00:00,3685.88,1510.65,770.85,1207.44,143.2,18.6
30.675499,43.0,12.477907,0.0,2023-05-05 12:00:00,3939.79,1585.31,857.76,1292.79,145.05,17.18
28.2255,53.5,7.5670004,0.0,2023-05-05 14:00:00,3633.22,1473.68,801.01,1173.7,139.34,16.31
26.3255,63.5,6.077238,0.0,2023-05-05 16:00:00,3752.84,1513.83,801.43,1230.86,153.69,16.34
25.6255,66.0,4.4361286,0.0,2023-05-05 18:00:00,3800.17,1537.24,851.74,1210.15,144.2,19.91
24.8255,69.0,8.604631,0.0,2023-05-05 20:00:00,3764.7,1562.13,837.32,1178.52,134.69,22.58
24.0755,72.0,14.309124,0.0,2023-05-05 22:00:00,3426.85,1475.71,736.89,1033.03,128.44,20.23
24.425499,70.5,15.3248205,0.0,2023-05-06 00:00:00,3245.91,1363.13,698.52,1020.3,115.04,17.58
28.775501,52.0,5.4767466,0.0,2023-05-06 02:00:00,2906.72,1237.5,609.22,911.52,104.09,16.89
32.9755,36.0,7.744812,0.0,2023-05-06 04:00:00,2732.17,1185.22,557.28,851.46,95.41,16.62
34.775497,31.5,11.877264,0.0,2023-05-06 06:00:00,2957.48,1263.37,622.05,929.02,96.19,20.25
35.575497,30.0,16.661394,0.0,2023-05-06 08:00:00,3172.7,1346.74,669.85,979.4,129.0,20.64
33.9505,31.5,31.890083,0.0,2023-05-06 10:00:00,3618.38,1532.21,777.82,1102.34,149.69,21.97
32.025497,40.5,11.643528,0.0,2023-05-06 12:00:00,3823.75,1575.04,876.67,1141.05,169.84,22.19
29.9505,47.0,13.879445,0.0,2023-05-06 14:00:00,3478.56,1453.0,793.63,1028.56,155.22,15.55
28.050499,54.5,12.5598755,0.0,2023-05-06 16:00:00,3679.95,1540.53,833.96,1087.18,159.13,18.06
27.2005,56.5,9.587887,0.0,2023-05-06 18:00:00,3718.31,1583.07,866.74,1065.63,146.44,21.1
25.800499,61.5,13.66152,0.0,2023-05-06 20:00:00,3709.66,1612.16,822.57,1076.07,145.67,23.67
24.6255,68.0,12.475805,0.0,2023-05-06 22:00:00,3505.99,1570.92,746.51,1003.58,129.13,21.27
25.2005,66.5,7.6042776,0.0,2023-05-07 00:00:00,3439.9,1531.99,749.38,990.22,117.17,18.86
30.2505,50.5,10.157171,0.0,2023-05-07 02:00:00,3064.8,1370.32,662.07,881.33,103.72,18.25
32.8005,44.5,11.638398,0.0,2023-05-07 04:00:00,2871.36,1298.13,606.56,822.65,98.87,17.81
33.1005,43.5,9.60652,0.25,2023-05-07 06:00:00,2939.32,1314.37,621.06,858.65,97.82,19.55
34.500496,38.5,10.1557,0.0,2023-05-07 08:00:00,3075.14,1321.2,679.9,915.64,109.36,19.63
34.3255,36.5,12.703716,0.0,2023-05-07 10:00:00,3468.66,1461.71,694.54,1142.98,114.15,19.73
32.3755,44.5,12.631316,0.0,2023-05-07 12:00:00,3692.56,1507.11,799.87,1192.01,130.9,20.12
29.300499,57.5,25.302677,0.0,2023-05-07 14:00:00,3671.91,1553.08,794.41,1140.58,131.28,18.22
27.0755,66.5,22.025106,0.0,2023-05-07 16:00:00,3812.22,1571.19,830.37,1217.82,140.17,19.29
25.800499,71.0,21.997631,0.0,2023-05-07 18:00:00,3530.4,1407.77,836.44,1115.14,122.61,21.09
25.0755,72.5,24.40243,0.0,2023-05-07 20:00:00,3661.69,1566.4,787.8,1122.63,131.64,24.24
24.0755,75.5,12.6023245,0.15,2023-05-07 22:00:00,3620.64,1605.19,752.95,1071.49,127.82,23.03
25.050499,69.0,25.530148,0.0,2023-05-08 00:00:00,3605.11,1570.37,782.33,1079.62,116.83,20.48
29.175499,51.5,24.957726,0.0,2023-05-08 02:00:00,3249.26,1411.4,697.09,983.72,106.64,19.57
32.650497,37.5,24.160803,0.0,2023-05-08 04:00:00,3016.87,1337.03,619.38,910.53,102.07,19.18
34.250496,34.0,22.921627,0.0,2023-05-08 06:00:00,3268.01,1442.22,678.58,983.92,104.46,24.96
35.125496,31.5,20.970993,0.0,2023-05-08 08:00:00,3362.48,1464.41,708.69,986.72,145.37,26.11
34.700497,32.0,14.643411,0.0,2023-05-08 10:00:00,3967.36,1643.36,803.6,1236.92,212.29,30.37
31.350498,42.0,34.15253,0.0,2023-05-08 12:00:00,4184.43,1704.02,850.26,1319.98,237.54,29.7
28.2505,52.0,27.692146,0.0,2023-05-08 14:00:00,4139.76,1688.69,872.61,1273.42,238.25,29.83
27.0005,58.0,18.552298,0.0,2023-05-08 16:00:00,4458.56,1855.61,912.75,1380.48,247.01,29.99
26.8005,56.5,11.779419,0.0,2023-05-08 18:00:00,4203.12,1742.55,912.05,1282.13,201.29,26.24
24.1755,66.0,25.529228,0.0,2023-05-08 20:00:00,4100.44,1736.62,885.37,1267.71,141.19,26.17
22.5005,69.0,16.636803,0.0,2023-05-08 22:00:00,4031.52,1738.92,865.99,1228.41,127.55,24.46
22.800499,65.0,13.705919,0.0,2023-05-09 00:00:00,4020.12,1701.85,899.26,1245.35,113.54,21.68
27.4005,49.0,5.609953,0.0,2023-05-09 02:00:00,3572.11,1529.78,783.73,1102.32,102.07,20.56
32.4255,35.0,7.4902515,0.0,2023-05-09 04:00:00,3248.9,1406.33,699.24,995.71,96.58,19.95
35.0755,23.5,12.058666,0.0,2023-05-09 06:00:00,3355.14,1465.27,710.73,1024.88,99.16,24.77
36.150497,19.0,15.30756,0.0,2023-05-09 08:00:00,3445.43,1468.14,775.94,1022.68,118.79,26.51
35.6755,20.0,19.657705,0.0,2023-05-09 10:00:00,4079.27,1678.15,830.67,1313.66,187.62,30.39
32.5505,29.5,17.811739,0.0,2023-05-09 12:00:00,4300.39,1724.09,907.92,1391.98,205.78,29.51
29.4755,37.5,20.445152,0.0,2023-05-09 14:00:00,4219.76,1683.3,907.57,1357.87,205.94,28.21
26.900501,43.5,28.457132,0.0,2023-05-09 16:00:00,4525.06,1848.76,943.74,1451.61,205.75,30.05
25.050499,48.0,30.754648,0.0,2023-05-09 18:00:00,4276.88,1739.26,946.37,1349.79,172.39,25.46
23.2255,51.5,26.306923,0.0,2023-05-09 20:00:00,4145.57,1772.12,887.88,1276.3,142.96,25.88
21.8505,55.5,28.345448,0.0,2023-05-09 22:00:00,3998.64,1766.08,853.46,1196.38,123.14,24.35
22.7505,53.5,29.27367,0.0,2023-05-10 00:00:00,4038.62,1743.49,895.13,1232.52,106.78,21.72
28.050499,37.0,16.091055,0.0,2023-05-10 02:00:00,3577.42,1540.15,778.92,1105.43,98.35,20.61
32.7505,22.5,15.09794,0.0,2023-05-10 04:00:00,3262.08,1404.93,701.19,1013.5,92.6,19.7
35.4505,15.5,14.031782,0.0,2023-05-10 06:00:00,3375.46,1453.98,730.86,1040.73,91.01,24.89
36.6755,13.5,14.789106,0.0,2023-05-10 08:00:00,3356.31,1418.1,724.3,1034.8,126.71,25.26
36.1755,14.5,17.730934,0.0,2023-05-10 10:00:00,4026.47,1636.03,836.38,1287.19,197.63,30.25
32.9255,22.5,17.154253,0.0,2023-05-10 12:00:00,4333.44,1711.95,953.8,1387.86,205.06,29.67
30.175499,30.5,14.511715,0.0,2023-05-10 14:00:00,4230.34,1713.59,914.75,1322.67,208.68,28.21
27.925499,34.0,10.296753,0.0,2023-05-10 16:00:00,4597.55,1866.39,1009.63,1426.61,215.52,28.53
25.9505,39.0,9.1806965,0.0,2023-05-10 18:00:00,4337.49,1780.6,984.5,1334.14,170.18,25.76
25.050499,41.0,11.201981,0.0,2023-05-10 20:00:00,4210.08,1776.03,902.82,1308.21,139.94,26.35
23.6255,46.5,11.559074,0.0,2023-05-10 22:00:00,4113.17,1806.11,889.86,1237.01,117.36,25.1
23.9505,50.5,5.4897304,0.0,2023-05-11 00:00:00,4219.48,1829.05,944.33,1270.33,113.35,22.34
29.9755,38.0,5.3566766,0.0,2023-05-11 02:00:00,3755.39,1618.29,834.94,1142.31,103.0,21.08
35.0005,23.0,3.2964675,0.0,2023-05-11 04:00:00,3400.66,1465.02,743.08,1044.14,95.99,20.1
37.325497,18.0,9.038544,0.0,2023-05-11 06:00:00,3450.8,1478.51,753.81,1062.68,98.38,24.81
38.250496,14.5,9.676571,0.0,2023-05-11 08:00:00,3461.67,1441.73,767.53,1061.16,130.36,26.07
37.625496,15.5,10.467444,0.0,2023-05-11 10:00:00,4191.26,1687.6,901.38,1326.9,203.67,31.54
34.625496,25.0,8.388893,0.0,2023-05-11 12:00:00,4550.37,1765.85,1011.73,1472.61,219.05,31.29
