datetime,weekday,DELHI,BRPL,BYPL,NDMC,MES,temperature,humidity,wind_speed,precipitation
14-09-2023 16:00,Thursday,6593.1,2758.23,1416.05,323.49,45.96,30.5255,83.5,12.854691,0
14-09-2023 18:00,Thursday,6057.85,2537.05,1354.11,271.32,38.87,30.050499,84.5,15.505547,0
14-09-2023 20:00,Thursday,6177.63,2667.71,1345.6,217.91,38.49,28.2505,88.5,17.316254,2.85
14-09-2023 22:00,Thursday,6553.28,2886.06,1457.94,195.97,38.09,27.400501,90.5,11.8158455,0.35
15-09-2023 00:00,Friday,6402.85,2772.68,1460.47,184.07,34.82,27.9505,89,10.386814,0
15-09-2023 02:00,Friday,5737.33,2499.8,1299.18,170.97,32.83,30.1255,80,7.119895,0
15-09-2023 04:00,Friday,5186.06,2262.37,1150.55,165.16,31.49,31.475498,73,10.152115,0.1
15-09-2023 06:00,Friday,4879.73,2141.45,1069.08,165.05,33.91,31.300499,73,11.237298,0.55
15-09-2023 08:00,Friday,4245.49,1793.03,947.62,206.09,32.98,31.2005,72,8.674191,0.15
15-09-2023 10:00,Friday,4930.7,2007.84,1019.87,271,39.21,32.150497,66.5,7.2348876,0
15-09-2023 12:00,Friday,5427.88,2179.59,1183.64,295.32,40.19,31.3255,72,8.654697,0
15-09-2023 14:00,Friday,5657.72,2344.04,1219.74,294.78,40.57,30.1505,80,10.926107,0
15-09-2023 16:00,Friday,6008.56,2503.96,1284.91,297.53,40.29,29.175499,84.5,13.592039,0
15-09-2023 18:00,Friday,5672.18,2343.03,1262.27,259.81,35.87,28.3255,87,15.589262,0
15-09-2023 20:00,Friday,5706.85,2492.23,1220.12,223.17,35.83,27.650501,89.5,16.914175,0
15-09-2023 22:00,Friday,5832.7,2600.56,1264.32,202.3,35,27.3755,90.5,17.638577,0
16-09-2023 00:00,Saturday,5944.33,2586.61,1312.43,191.78,32.49,27.7005,88.5,17.866856,0
16-09-2023 02:00,Saturday,5271.33,2309.08,1137.05,180.66,30.43,30.4505,76.5,13.63159,0
16-09-2023 04:00,Saturday,4715.96,2063.43,1016.6,177.03,29.08,31.800499,71.5,19.641876,1.3
16-09-2023 06:00,Saturday,4484.74,1981.13,942.45,175.32,30.22,32.750496,64.5,18.651596,0.05
16-09-2023 08:00,Saturday,4398.17,1894.98,952.6,199.07,32.23,31.975498,70,16.659725,0.6
16-09-2023 10:00,Saturday,4950.97,2120.24,1050.13,232.21,37.08,29.9505,79,16.829256,1.15
16-09-2023 12:00,Saturday,5442.98,2310.95,1216.04,246.64,37.3,27.775501,88.5,18.625908,1.95
16-09-2023 14:00,Saturday,5417.97,2345.93,1222.38,239.27,34.75,27.650501,91,20.736702,0
16-09-2023 16:00,Saturday,5301.27,2238.5,1205.42,231.31,29.88,27.5255,90.5,21.464622,0
16-09-2023 18:00,Saturday,5063.55,2127.69,1208.4,215.98,31.03,27.275501,92,22.870638,0
16-09-2023 20:00,Saturday,4908.16,2157.81,1060.32,203.98,31.64,27.175499,91,25.246857,0
16-09-2023 22:00,Saturday,4822.99,2159.69,1026.74,191.26,29.15,27.150501,90.5,21.95174,0
17-09-2023 00:00,Sunday,4925.49,2171.65,1086.31,182.88,27.43,27.2505,90,22.542446,0
17-09-2023 02:00,Sunday,4479.95,1976.23,974.29,173.09,26.09,27.775501,87,21.258522,2.4
17-09-2023 04:00,Sunday,4125.16,1822.14,885.08,170.87,25.31,28.8505,81,22.461937,0.8
17-09-2023 06:00,Sunday,3949.98,1743.75,842.38,166.99,25.71,29.7005,77,21.961145,0.65
17-09-2023 08:00,Sunday,3884.26,1680.37,849.65,175.58,25.7,29.3255,77.5,23.488476,0.25
17-09-2023 10:00,Sunday,4222.52,1756.66,900.84,189.55,27.02,29.4755,75.5,23.273455,0.05
17-09-2023 12:00,Sunday,4594.64,1889.01,996.6,198.89,26.86,28.400501,80.5,23.990158,0.2
17-09-2023 14:00,Sunday,4703.15,1974.73,1016.26,202.03,26.98,27.1505,86,23.027493,2.15
17-09-2023 16:00,Sunday,4777.49,1983.2,1059.08,202.7,26.92,26.8755,89,25.843414,0
17-09-2023 18:00,Sunday,4567.96,1918.24,1027.28,196.82,29.17,26.6255,89.5,25.88116,0
17-09-2023 20:00,Sunday,4802.3,2095.28,1026.54,202.36,31.59,26.3505,91,26.264343,0
17-09-2023 22:00,Sunday,4983.67,2223.38,1060.18,193.9,30.49,26.1005,91,25.105473,0.45
18-09-2023 00:00,Monday,5036.08,2198.37,1109.3,182.9,28.03,26.025501,90,23.231998,0.70000005
18-09-2023 02:00,Monday,4395.92,1905.35,958.68,172.06,25.74,28.050499,77.5,25.228409,0
18-09-2023 04:00,Monday,3953.42,1722.31,841.16,168.04,24.26,30.7255,61.5,27.561188,0
18-09-2023 06:00,Monday,3885.09,1689.11,838.82,170.03,28.48,31.3255,58,27.805435,0.05
18-09-2023 08:00,Monday,3998.72,1680.95,898.2,209.82,32.27,31.2255,58.5,22.290129,0.05
18-09-2023 10:00,Monday,4796.55,1985.32,977.28,305.73,39.5,31.675499,57.5,19.053925,0
18-09-2023 12:00,Monday,5176.17,2083.74,1102.42,319.41,39.97,30.5755,64.5,14.19734,0
18-09-2023 14:00,Monday,5297.17,2182.33,1117.75,313.95,38.89,29.4505,72,13.31731,0
18-09-2023 16:00,Monday,5498.39,2254.46,1165.76,316.66,37.18,28.7005,76.5,15.479515,0
18-09-2023 18:00,Monday,5218.09,2157.06,1142.28,272.4,30.59,27.900501,80.5,22.483688,0
18-09-2023 20:00,Monday,5195.57,2243.66,1133.56,229.6,33.21,27.2255,85,22.00614,0
18-09-2023 22:00,Monday,5292.74,2330.31,1130.84,203.33,31.66,26.7755,87.5,19.049696,0.45000002
19-09-2023 00:00,Tuesday,5379.81,2322.92,1192.95,195.2,29.12,27.1005,87,17.309008,0
19-09-2023 02:00,Tuesday,4749.68,2021.3,1072.23,179.41,27.37,29.9755,72.5,9.653681,0
19-09-2023 04:00,Tuesday,4320.39,1842.77,946.01,172.03,26.65,32.6005,58.5,10.4109535,0
19-09-2023 06:00,Tuesday,4212.28,1814.61,917.57,173.82,28.95,34.150497,52,10.341809,0
19-09-2023 08:00,Tuesday,4278.23,1774.93,953.63,218.44,35.05,34.625496,49,8.4936905,0
19-09-2023 10:00,Tuesday,5114.95,2138.81,1003.57,308.29,42.34,33.8005,51,8.467755,0
19-09-2023 12:00,Tuesday,5535.1,2242.98,1146.35,328.75,42.78,32.150497,58.5,7.625588,0
19-09-2023 14:00,Tuesday,5695.3,2347.6,1202.16,319.17,40.78,30.3755,69.5,13.422798,0.05
19-09-2023 16:00,Tuesday,5913.22,2420.84,1259.53,328.88,40.87,29.4505,76,15.887962,0
19-09-2023 18:00,Tuesday,5564.6,2320.65,1211,274.77,32.92,28.800499,79,15.285387,0
19-09-2023 20:00,Tuesday,5545.32,2402.06,1154.46,230.52,34.05,28.1255,82.5,12.040511,0.15
19-09-2023 22:00,Tuesday,5766.81,2536.02,1246.92,219.15,33.04,27.525501,85.5,5.5883737,0.6
20-09-2023 00:00,Wednesday,5853.5,2565.25,1292.09,198.55,30.85,27.6255,86,2.9884186,0
20-09-2023 02:00,Wednesday,5131.88,2212.25,1131.04,185.27,28.99,30.2005,74,4.84064,0
20-09-2023 04:00,Wednesday,4657.59,2013.91,1009.12,176.51,27.67,33.1755,61,2.5016348,0.05
20-09-2023 06:00,Wednesday,4423.52,1914.76,951.42,178.5,28.36,34.875496,50.5,3.1768398,0
20-09-2023 08:00,Wednesday,4460.6,1893.03,966.29,228.8,35.88,33.4755,60,4.8097343,0.2
20-09-2023 10:00,Wednesday,5319.69,2194.22,1119.7,327.54,43.58,29.4005,78.5,4.717251,3.15
20-09-2023 12:00,Wednesday,5675.37,2326.13,1208.27,338.06,44.36,29.2255,79,8.2103405,0
20-09-2023 14:00,Wednesday,5958.82,2529.77,1223.1,339.33,43.2,28.800499,81,3.8021588,0.05
20-09-2023 16:00,Wednesday,6178.5,2618.96,1258.53,335.67,40.09,28.400501,83,9.342344,0.6
20-09-2023 18:00,Wednesday,5773.86,2415.62,1300.41,271.36,36.05,28.1005,83.5,12.686698,0.9
20-09-2023 20:00,Wednesday,5731.58,2478,1279.41,226.41,36.47,27.3755,87.5,3.3591425,1.4000001
20-09-2023 22:00,Wednesday,6079.85,2703.38,1312.59,207.43,35.4,26.800499,88.5,9.028938,0.45
21-09-2023 00:00,Thursday,6172.3,2722.15,1392.85,189,32.57,26.9505,87.5,9.096429,0
21-09-2023 02:00,Thursday,5472.68,2398.05,1228.78,171.89,30.92,29.0755,76,4.867487,0
21-09-2023 04:00,Thursday,4921.09,2145.42,1095.9,161.53,29.02,32.8755,61,3.4967792,0.05
21-09-2023 06:00,Thursday,4660.59,2033.87,1023.79,161.47,31.15,35.1755,52.5,6.4576797,0
21-09-2023 08:00,Thursday,4587.97,1956.42,1003.28,222.27,36.85,35.1005,49.5,8.793995,0
21-09-2023 10:00,Thursday,5412.6,2274.49,1100.58,325.23,43.35,34.000496,55.5,7.0175633,0.05
21-09-2023 12:00,Thursday,6066.85,2503.59,1290.52,359.55,44.13,32.3255,65,3.9258523,0.1
21-09-2023 14:00,Thursday,6318.99,2674.8,1364.25,341.55,45.07,29.925499,78.5,16.442112,0.05
21-09-2023 16:00,Thursday,6537.41,2761.58,1393.61,346.89,44.72,28.775501,83,14.770658,0.5
21-09-2023 18:00,Thursday,5795.17,2371.79,1297.14,281.42,35.59,28.150501,87,4.4609265,0.3
21-09-2023 20:00,Thursday,5749.98,2481.36,1236.8,224.7,35.32,27.1255,89.5,7.0515957,0.05
21-09-2023 22:00,Thursday,6079.93,2705.77,1315.5,201.37,34.97,26.8255,89.5,14.110378,0.05
22-09-2023 00:00,Friday,6192.33,2691.4,1411.64,189.08,32.66,27.175499,87.5,12.618069,0
22-09-2023 02:00,Friday,5442.8,2359,1222.84,167.83,30.3,28.900501,80,9.187954,0
22-09-2023 04:00,Friday,4928.36,2134.73,1110.84,158.14,29.41,31.775497,67,5.0072403,0.05
22-09-2023 06:00,Friday,4652.93,2018.56,1024.11,160.64,32.04,33.9505,56,5.1164923,0.05
22-09-2023 08:00,Friday,4645.21,1977.01,1021.7,220.43,37.24,34.625496,51,7.0128164,0
22-09-2023 10:00,Friday,5508.34,2300.42,1140.02,326.08,42.97,33.9755,53.5,7.0633726,0
22-09-2023 12:00,Friday,5918.33,2410.54,1277.61,343.46,45.46,32.2005,63.5,7.7105217,0
22-09-2023 14:00,Friday,6152.83,2560.62,1327.5,341.49,45.66,30.525501,73.5,12.395882,0
22-09-2023 16:00,Friday,6420.53,2649.47,1438.71,351.67,44.25,29.4505,77.5,15.889076,0
22-09-2023 18:00,Friday,5950.35,2468.07,1347.8,300.35,37.68,28.7255,80.5,14.369683,0
22-09-2023 20:00,Friday,5890.39,2528.64,1263.23,243.9,37.23,28.150501,82.5,14.483786,0
22-09-2023 22:00,Friday,6216.87,2726.3,1355.76,220,36,27.7755,84,12.799729,0
23-09-2023 00:00,Saturday,6336.99,2751.3,1427.81,205.92,33.48,27.7505,85.5,11.477604,0
23-09-2023 02:00,Saturday,5631.13,2458.09,1256.88,182.17,31.33,29.7505,79,7.9561815,0
23-09-2023 04:00,Saturday,5090.34,2240.48,1101.46,175.7,30.12,32.650497,64.5,6.3981476,0
23-09-2023 06:00,Saturday,4749.4,2090.96,1010.88,170.5,30.78,32.375496,68.5,8.670155,0.2
23-09-2023 08:00,Saturday,4514.99,1913.49,993.55,196.91,32.58,32.650497,63,7.218895,0.15
23-09-2023 10:00,Saturday,5217.39,2202.1,1153.96,256.59,34.73,31.6005,69,6.8538256,0
23-09-2023 12:00,Saturday,5687.71,2373.05,1297.04,281.18,38.52,30.0005,81,2.228243,0
23-09-2023 14:00,Saturday,4880.03,2024.04,1091.15,230.7,30.73,29.0005,87,1.9149618,0
23-09-2023 16:00,Saturday,5152.47,2124.5,1186.49,224.74,27.78,28.275501,89.5,6.3037367,0
23-09-2023 18:00,Saturday,5101.92,2157.54,1176.25,215.82,30.85,27.4755,92.5,8.072664,0
23-09-2023 20:00,Saturday,5158.64,2241,1152.36,200.46,32.3,26.900501,95,8.558189,0
23-09-2023 22:00,Saturday,5270.23,2339.4,1151.76,187.92,31.05,26.5255,96,8.7951145,0
24-09-2023 00:00,Sunday,5383.56,2353.1,1195.73,178.63,28.7,26.650501,94.5,10.2944355,0
24-09-2023 02:00,Sunday,4796.53,2095.88,1063.49,162.34,26.88,29.2505,78,6.287672,0
24-09-2023 04:00,Sunday,4377.07,1933.6,942.08,152.55,25.78,31.950499,62,2.1002054,0
24-09-2023 06:00,Sunday,4112.11,1825.65,875.98,151.14,26.04,33.3505,57,6.641229,0
24-09-2023 08:00,Sunday,3994.82,1754,859.35,160.76,25.92,33.0755,59,9.252136,0.1
24-09-2023 10:00,Sunday,4334.56,1726.58,967.85,182.02,28.05,31.1505,69,9.021319,0.05
24-09-2023 12:00,Sunday,4813.04,1918.43,1098.99,196.72,26.66,29.400501,79,6.7479925,0
24-09-2023 14:00,Sunday,4940.08,2016.29,1085.47,202.47,28.19,28.5255,84.5,4.968155,0
24-09-2023 16:00,Sunday,4767.4,1971.79,1039.88,195.53,26.8,27.8505,86,3.041895,0
24-09-2023 18:00,Sunday,4545.78,1898.06,1018.09,183.42,28.09,26.8505,89.5,4.755567,0
24-09-2023 20:00,Sunday,4704.72,2049.82,993.87,187.55,30.68,26.2005,92,10.567137,0
24-09-2023 22:00,Sunday,4959.63,2227.79,1027.02,183.6,29.53,25.8505,91.5,11.817218,0
25-09-2023 00:00,Monday,5090.22,2265.44,1083.22,177.67,26.75,26.0255,90,12.107396,0
25-09-2023 02:00,Monday,4557.73,2015.85,971.71,164.49,25.51,29.0755,72.5,7.786117,0
25-09-2023 04:00,Monday,4139,1853.07,859.53,152.2,24.57,32.0505,58.5,3.5281856,0
25-09-2023 06:00,Monday,4030.45,1809.04,838.67,161.09,27.92,33.5005,49.5,2.2449844,0
25-09-2023 08:00,Monday,4068.12,1757.19,885.98,189.91,33.26,34.0005,46.5,3.716815,0
25-09-2023 10:00,Monday,4907.21,2021.17,977.13,274.61,41.01,33.5005,48.5,6.077668,0
25-09-2023 12:00,Monday,5263.71,2134.79,1100.71,286.37,40.82,31.2255,62,10.728941,0
25-09-2023 14:00,Monday,5101.83,2121.76,1056.96,275.5,40.49,29.5755,72.5,12.708831,0
25-09-2023 16:00,Monday,5645.49,2353.36,1167.52,279.84,39.45,28.7005,77.5,8.960058,0
25-09-2023 18:00,Monday,5262.2,2175.69,1133.32,239.1,33.83,27.925499,82,9.676628,0
25-09-2023 20:00,Monday,5252.18,2280.23,1102.96,205.58,33.35,27.3255,84,14.162037,0
25-09-2023 22:00,Monday,5452.26,2422.93,1162.54,188.68,31.51,26.8255,85,13.550003,0
26-09-2023 00:00,Tuesday,5489.87,2414.77,1174.62,178.82,28.43,26.8755,85,10.120703,0
26-09-2023 02:00,Tuesday,4864.86,2135.93,1041.82,164.66,26.9,29.1505,76.5,4.2371464,0
26-09-2023 04:00,Tuesday,4381.78,1955.08,939.47,157.67,25.72,32.2005,60.5,4.0105953,0
26-09-2023 06:00,Tuesday,4225.11,1886.68,891.56,161.45,29.33,33.650497,50.5,8.674191,0
26-09-2023 08:00,Tuesday,4248.52,1876.99,901.5,201.02,33.83,34.025497,47.5,10.45028,0
26-09-2023 10:00,Tuesday,5029,2147.02,1073.85,252,40.4,33.3005,48.5,10.962168,0
26-09-2023 12:00,Tuesday,5326.29,2236.12,1137.49,269.41,41.4,31.0755,62,13.893261,0
26-09-2023 14:00,Tuesday,5487.75,2323.51,1177.92,273.22,40.38,29.275501,72,17.716251,0
26-09-2023 16:00,Tuesday,5680.3,2406.8,1235.66,264.87,39.47,28.1755,77,16.057592,0
26-09-2023 18:00,Tuesday,,,,,,27.4505,80,14.062506,0
26-09-2023 20:00,Tuesday,,,,,,26.7255,82.5,15.294403,0
26-09-2023 22:00,Tuesday,,,,,,26.2005,85,16.28304,0
27-09-2023 00:00,Wednesday,5570.71,2511.86,1261.72,180.07,29.48,26.2255,86.5,14.941135,0
27-09-2023 02:00,Wednesday,4881.02,2161.51,1086.13,171.56,27.52,29.050499,73.5,8.133841,0
27-09-2023 04:00,Wednesday,4405.31,1943.02,949.55,166.83,26.26,32.150497,58,9.344662,0
27-09-2023 06:00,Wednesday,4236.2,1859.25,885.84,171.39,28.79,33.750496,50.5,12.268499,0
27-09-2023 08:00,Wednesday,4237.39,1823.32,895.3,197.65,33.67,34.250496,45.5,14.584576,0
27-09-2023 10:00,Wednesday,4961.75,2066.77,1034.79,254.18,40.57,33.275497,44,15.5641,0
27-09-2023 12:00,Wednesday,5311.86,2179.43,1198.12,261.62,40.3,30.300499,55.5,17.540417,0
27-09-2023 14:00,Wednesday,5413.82,2272.18,1201.72,293.76,37.95,28.150501,63,18.033129,0
27-09-2023 16:00,Wednesday,5641.39,2351.64,1281.89,299.62,35.09,27.0005,66.5,16.904673,0
27-09-2023 18:00,Wednesday,5247.75,2157.67,1192.83,251.73,32.26,26.175499,70,16.924746,0
27-09-2023 20:00,Wednesday,5115.21,2212.38,1109.47,204.88,31.15,25.1005,73,17.632483,0
27-09-2023 22:00,Wednesday,5173.76,2297.17,1109.84,180.52,29.32,24.0005,78,16.411148,0
28-09-2023 00:00,Thursday,5311.15,2325.28,1186.33,171.12,27.5,23.7255,79.5,14.943201,0
28-09-2023 02:00,Thursday,4709.05,2047.52,1041.8,159.11,25.52,27.2505,66.5,9.988906,0
28-09-2023 04:00,Thursday,4215.8,1835.29,909.32,153.69,24.37,31.2005,54.5,7.636451,0
28-09-2023 06:00,Thursday,4002.04,1745.92,851.28,156.08,25.15,33.2255,45,8.05146,0
28-09-2023 08:00,Thursday,3931.38,1670.32,854.35,170.8,25.15,33.8255,42,8.777964,0
28-09-2023 10:00,Thursday,4591.26,1899.68,955.65,203.03,25.93,33.275497,39,9.827162,0
28-09-2023 12:00,Thursday,4905.03,2002.46,1059.85,216.59,25.59,30.3255,52.5,13.576574,0
28-09-2023 14:00,Thursday,4936.7,2053.41,1059.99,213.06,25.42,28.025501,63.5,17.025238,0
28-09-2023 16:00,Thursday,5137.17,2148.98,1087.78,214.25,25.69,26.7255,68.5,14.769992,0
28-09-2023 18:00,Thursday,4941.03,2075.36,1070.03,205.3,27.06,25.9005,71,10.840084,0
28-09-2023 20:00,Thursday,4855.82,2057.35,1052.63,189.6,29.23,24.9005,75,8.955278,0
28-09-2023 22:00,Thursday,4968.29,2172.25,1072.2,174.95,27.79,23.775501,81,9.597754,0
29-09-2023 00:00,Friday,5077.76,2204.64,1119.81,167.23,25.48,23.2505,85.5,8.916779,0
29-09-2023 02:00,Friday,4437.28,1937.47,986.73,156.79,24.01,26.900501,69.5,6.674948,0
29-09-2023 04:00,Friday,4082.85,1755.66,884.94,153.25,23.02,31.1255,51.5,4.8730726,0
29-09-2023 06:00,Friday,3945.07,1703.5,843.73,156.33,27.59,33.025497,43,5.967702,0
29-09-2023 08:00,Friday,4038.68,1706.94,872.05,199.25,31.44,33.4505,42,5.591613,0
29-09-2023 10:00,Friday,4870.67,1974.74,1025.81,279.65,38.31,32.5505,45.5,7.279036,0
29-09-2023 12:00,Friday,5166.88,2036.32,1135.65,286.22,37.52,29.7505,59.5,10.312635,0
29-09-2023 14:00,Friday,5177.63,2078.63,1125.49,279.28,35.87,28.4505,64,6.965285,0
29-09-2023 16:00,Friday,5411.71,2180.9,1189.87,280.37,34.47,27.6005,67,5.264324,0
29-09-2023 18:00,Friday,5043.06,2074.3,1137.94,242.5,31.51,26.8005,71,3.441427,0
29-09-2023 20:00,Friday,5005.2,2113.07,1083.31,208.89,30.61,25.7005,75.5,4.0467424,0
29-09-2023 22:00,Friday,5047.89,2221.77,1083.29,197.37,28.43,24.925499,80.5,7.6954584,0
30-09-2023 00:00,Saturday,5162.65,2217.49,1159.53,186.38,25.89,24.4755,83.5,11.626085,0
30-09-2023 02:00,Saturday,4562.01,1969.62,1002.15,174.28,24.57,28.2005,69.5,7.365592,0
30-09-2023 04:00,Saturday,4149.38,1802.24,892.42,168.57,23.36,32.2505,55,4.1051245,0
30-09-2023 06:00,Saturday,3970.14,1740.04,833.42,168.14,25.44,34.2255,46,6.748705,0
30-09-2023 08:00,Saturday,3961.24,1693.54,843.46,210.65,27.86,34.750496,43,11.043266,0
30-09-2023 10:00,Saturday,4590.09,1972.35,1005.34,227.13,32.3,33.9255,38,18.238417,0
30-09-2023 12:00,Saturday,4916.62,2063.72,1101.21,243.05,32.15,30.025501,48.5,27.381996,0
30-09-2023 14:00,Saturday,4874.12,2066.68,1111.4,231.71,28.46,27.4255,63,27.163754,0
30-09-2023 16:00,Saturday,4964.25,2116.34,1121.23,221.9,25.4,26.275501,73,23.524035,0
30-09-2023 18:00,Saturday,4899.95,2100.95,1156.13,209.94,25.76,25.2255,83,21.663658,0
30-09-2023 20:00,Saturday,4845.45,2117.36,1078.7,196.41,29.93,24.300499,89,20.164478,0
30-09-2023 22:00,Saturday,4946.54,2222.33,1073.38,178.5,28.6,23.8755,91,18.446388,0
01-10-2023 00:00,Sunday,5067.38,2229.78,1130.66,167.65,26.68,24.1255,90,20.507248,0
01-10-2023 02:00,Sunday,4505.45,1978.83,1006.42,151.19,24.82,27.2505,74,13.499999,0
01-10-2023 04:00,Sunday,4053.81,1771.52,908.52,141.25,22.94,31.050499,57.5,10.650856,0
01-10-2023 06:00,Sunday,3817.33,1681.84,832.91,140.36,24.09,33.6755,43.5,13.399985,0
01-10-2023 08:00,Sunday,3660.5,1556.74,819.79,147.72,24.25,34.775497,32,15.881994,0
01-10-2023 10:00,Sunday,4010.09,1640.25,874.64,170,24.85,33.325497,33.5,17.734709,0
01-10-2023 12:00,Sunday,4351.81,1745.52,930.75,180.31,24.17,29.5505,51,21.911762,0
01-10-2023 14:00,Sunday,4318.95,1689.92,934.95,175.32,23.8,27.3505,58.5,21.191807,0
01-10-2023 16:00,Sunday,4447.59,1737.48,1022.89,176.62,24.22,25.9755,63,19.168417,0
01-10-2023 18:00,Sunday,4339.24,1738.96,1015.11,173.26,25.58,24.2255,71.5,22.793575,0
01-10-2023 20:00,Sunday,4405.54,1883.36,957.06,176.85,28.07,23.150501,73,23.668188,0
01-10-2023 22:00,Sunday,4472.8,1980.21,961.55,164.86,26.4,22.3505,77,21.214424,0
02-10-2023 00:00,Monday,4599.6,2018.6,1025.58,153.76,24.13,22.2005,80.5,18.77187,0
02-10-2023 02:00,Monday,4131.75,1798.55,911.74,141.93,22.79,25.9755,65,13.923933,0
02-10-2023 04:00,Monday,3735.47,1622.91,812.79,130.06,21.85,30.975498,45,10.423826,0
02-10-2023 06:00,Monday,3565.44,1552.2,782.66,131.84,21.97,33.775497,32.5,15.825697,0
02-10-2023 08:00,Monday,3326.94,1411.56,736.43,141.48,23,34.625496,24,20.649189,0
02-10-2023 10:00,Monday,3349.61,1481.9,733.06,152.47,23.07,32.8505,27.5,21.862795,0
02-10-2023 12:00,Monday,3536.1,1551.99,791.93,159.64,21.74,28.550499,44,21.53786,0
02-10-2023 14:00,Monday,3565.4,1587.41,801.15,157.97,20.53,26.400501,50,20.111362,0
02-10-2023 16:00,Monday,3620.2,1638.61,778.99,159.79,21.48,24.8255,55,17.508873,0
02-10-2023 18:00,Monday,3618.53,1624.99,824.08,161.9,24.38,23.9755,56.5,12.129889,0
02-10-2023 20:00,Monday,3810.88,1727.89,849.29,159.56,25.74,23.3505,57,13.7616625,0
02-10-2023 22:00,Monday,3993.42,1818.52,885.2,148.76,23.54,21.7005,67,19.832848,0
03-10-2023 00:00,Tuesday,4016.91,1785.36,926.92,139.55,21.11,20.275501,80,21.121344,0
03-10-2023 02:00,Tuesday,3615.35,1591.19,842.52,127.29,20.3,24.800499,65.5,15.625965,0
03-10-2023 04:00,Tuesday,3284.45,1444.09,749.28,121.02,19.5,29.8255,48.5,12.923126,0
03-10-2023 06:00,Tuesday,3331,1502.81,736.48,127.65,24.84,32.8755,33.5,19.390926,0
03-10-2023 08:00,Tuesday,3415.5,1465.62,741.5,173.86,28.37,33.625496,29,24.066856,0
03-10-2023 10:00,Tuesday,4222.9,1666.04,864.97,258.4,32.49,31.9005,36.5,23.14186,0
03-10-2023 12:00,Tuesday,4571.34,1800.78,896.98,276.93,32.35,28.2505,54,19.856651,0
03-10-2023 14:00,Tuesday,4513.85,1785.5,919.61,267.85,30.12,26.8255,58.5,19.880997,0
03-10-2023 16:00,Tuesday,4741.74,1907.69,965.35,270.79,30.31,25.275501,65.5,21.463354,0
03-10-2023 18:00,Tuesday,4646.76,1906.09,983.32,226.26,27.8,23.9005,71.5,18.630074,0
03-10-2023 20:00,Tuesday,4423.39,1878.86,912.36,178.56,26.77,23.175499,72.5,18.109715,0
03-10-2023 22:00,Tuesday,4218.5,1840.9,898.65,153.78,23.8,21.6255,79.5,17.389217,0
04-10-2023 00:00,Wednesday,4212.47,1777.21,936.26,143.4,21.09,21.300499,81.5,15.120398,0
04-10-2023 02:00,Wednesday,3740.36,1579.18,816.14,131.01,20.07,25.9505,66,12.298534,0
04-10-2023 04:00,Wednesday,3398.67,1438.46,737.41,124.24,19.56,30.5005,52,11.507879,0
04-10-2023 06:00,Wednesday,3482.37,1496.92,745.93,127.86,24.98,33.1755,39,17.971416,0
04-10-2023 08:00,Wednesday,3635.16,1526.79,777.46,173.57,29.24,34.0505,34.5,19.626663,0
04-10-2023 10:00,Wednesday,4309.32,1727.37,898.43,253.23,32.57,32.525497,38.5,19.299547,0
04-10-2023 12:00,Wednesday,4670.19,1856.47,1008.61,267.63,32.4,29.050499,53,17.522701,0
04-10-2023 14:00,Wednesday,4563.88,1793.55,999.64,261.2,30.06,27.3755,59,14.938179,0
04-10-2023 16:00,Wednesday,4869.38,1964.47,1052.61,265.84,29.22,25.8505,64.5,13.41717,0
04-10-2023 18:00,Wednesday,4761.36,1908.99,1099.23,229.53,28.1,24.525501,70,13.206328,0
04-10-2023 20:00,Wednesday,4539.17,1910.68,996.01,184.66,27.35,23.6255,73,10.367432,0
04-10-2023 22:00,Wednesday,4323.23,1862.36,942.92,157.64,24.64,22.6005,78.5,12.417355,0
05-10-2023 00:00,Thursday,4272.56,1806.4,958.81,142.38,21.22,22.425499,81.5,12.428382,0
05-10-2023 02:00,Thursday,3759.54,1574.35,841.66,129.15,20.24,26.4255,67.5,9.239189,0
05-10-2023 04:00,Thursday,3419.77,1438.98,754.79,124.55,19.58,30.8505,51.5,9.685379,0
05-10-2023 06:00,Thursday,3489.44,1501.44,743.72,129.68,25.86,33.6005,40,12.787199,0
05-10-2023 08:00,Thursday,3595.78,1495.43,781.78,175.49,28.91,34.775497,33,15.844097,0
05-10-2023 10:00,Thursday,4299.44,1728.34,872.73,254.42,31.12,33.150497,37,18.331741,0
05-10-2023 12:00,Thursday,4657.45,1838.9,1000.26,271.06,31.79,29.0005,52.5,19.06899,0
05-10-2023 14:00,Thursday,4602.02,1821.13,1003.53,267.61,29.98,26.9505,58,15.301205,0
05-10-2023 16:00,Thursday,4840.1,1927.04,1025.64,270.68,29.7,25.400501,64,8.868353,0
05-10-2023 18:00,Thursday,4733.41,1906.68,1045.03,227.05,27.88,23.900501,71.5,7.062369,0
05-10-2023 20:00,Thursday,4511.93,1870.09,999.61,183.66,26.76,22.9505,75,6.2174826,0
05-10-2023 22:00,Thursday,4298.82,1833.15,931.04,157.96,23.55,22.425499,78,3.6056194,0
06-10-2023 00:00,Friday,4245.49,1789.5,954.94,143.18,20.81,23.400501,75.5,9.056511,0
06-10-2023 02:00,Friday,3758.01,1574.59,838.82,129.83,19.63,28.1005,61.5,10.008719,0
06-10-2023 04:00,Friday,3425.9,1440.15,753.45,124.81,19.02,32.3505,46.5,4.993849,0
